ID	azelate	undecanedionate	X2.hydroxymyristic.acid	eicosatrienoic.acid	alpha.muricholate	urobilin	stearoyl.ethanolamide	cholesterol	hypoxanthine	phenylacetate	hydrocinnamic.acid	X3.methyladipate.pimelate	citrulline	azelaic.acid	N.acetylglutamate	chenodeoxycholate.deoxycholate.	cytosine	N.acetylputrescine	creatine	X7.methylguanine	X3.methylxanthine	dimethyllysine	N.acetylspermidine	N.acetylglutamic.acid	ADMA.SDMA.	urobilin.
merged_BioGeo.TL1a_FP_143_merged__kneaddata_paired_Abundance.RPKs	0.000295194088257196	5.52079300716894e-05	3.91571447491586e-05	0.000116988567647109	0.000320702956164543	0.000553922705326697	3.49750904882921e-05	0.000606762785601779	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	6.83296079159131e-05	0.000439765475714115	5.31590823088776e-05	0.000297038964539801	0.00283463072955398	2.7645851252952e-05	0.000146790115560913	0.000597475794670294	0.000299097935610252	2.97549638562509e-05	0.000152563556325373	0.000648233332183333	6.36650044257221e-05	9.49429315500463e-05	0.000226388192743846
merged_BioGeo.TL1a_FP_193.Rep1_S85__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000632539834986188	3.49341777646723e-05	0.000644582034564753	0.000594813647269989	5.67009998956937e-05	0.000297438345009865	5.08826082206403e-05	0.000349231014263421	5.10066594423874e-05	0.000245867264589392	0.00338950507042427	2.58424356626957e-05	0.00024947596547539	0.000607670623099148	0.000299418098744908	2.87782642311797e-05	0.000155744494200564	0.000691152317242487	5.95049697702156e-05	0.000114668918432259	0.000274603555078386
merged_BioGeo.TL1a_FP_197.REP1_S10__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000573022486359703	3.49514392966617e-05	0.000644582034564753	0.000603622240086595	5.66690161586134e-05	0.000238461447117137	4.6653501159362e-05	0.000364282573008473	5.10066594423874e-05	0.000240700982315643	0.00306239234832698	2.65960280412182e-05	0.00024947596547539	0.000607670623099148	0.000299566242881294	2.9188426683477e-05	0.000155744494200564	0.000691870292768171	5.76897389594483e-05	0.000114668918432259	0.000253690436570546
merged_BioGeo.TL1a_FP_205_merged__kneaddata_paired_Abundance.RPKs	0.000295000292877284	5.42732039466632e-05	3.70467584567228e-05	0.000118480074306894	0.00032427981062807	0.000627698487025071	3.49477306732796e-05	0.00061874672737267	0.000591705490559832	5.6675886406259e-05	0.000250582419020756	6.64807459835953e-05	0.000439145578863585	5.24651177605666e-05	0.000284726960398401	0.00350947795155441	2.64332217505742e-05	0.000176720566042494	0.000594384563488422	0.000300018213970653	2.91000674563619e-05	0.000153578400457022	0.000665707120891741	6.33299764271148e-05	0.000101055988011432	0.000258113333635274
merged_BioGeo.TL1a_FP_209.REP1_S11__kneaddata_paired_Abundance.RPKs	0.000295030322680957	5.44175431432554e-05	3.73699937940031e-05	0.000118248305427327	0.00032372417937303	0.000586316503588114	3.49605798226475e-05	0.000616881814311152	0.000601316732441504	5.66520866116164e-05	0.000209872407226829	6.43202295597993e-05	0.000418519204203156	5.25723682765179e-05	0.000283828440637662	0.00314618164321295	2.69993883720366e-05	0.000171900333665606	0.000596880340566998	0.000300460655420904	2.94067546269921e-05	0.000153420901960184	0.00066576050697422	6.21516470680977e-05	0.000100096114080891	0.000242953594286078
merged_BioGeo.TL1a_FP_229.REP1_S12__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000667146767417798	3.49245148746517e-05	0.000644582034564753	0.000596469226022877	5.6718911567424e-05	0.00033330171574123	5.33306011830071e-05	0.000340942252596553	5.10066594423874e-05	0.000248783821509927	0.0033265751545725	2.54252278870929e-05	0.00024947596547539	0.000607670623099148	0.000299592358579266	2.85498811711649e-05	0.000155744494200564	0.000691996881820481	6.03885968715922e-05	0.000114668918432259	0.000286674401964475
merged_BioGeo.TL1a_FP_233.REP1_S13__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000640388036231245	3.49319635725038e-05	0.000644582034564753	0.000601714822123934	5.67051037771588e-05	0.000305475599940641	5.14384420292574e-05	0.000388475899057266	5.10066594423874e-05	0.000246534021792065	0.00313162180764798	2.57465403060047e-05	0.00024947596547539	0.000603980823742749	0.000299466990102285	2.87258540893763e-05	0.000155744494200564	0.000691389245992313	5.9701837614703e-05	0.000114668918432259	0.000277346445885147
merged_BioGeo.TL1a_FP_241_merged__kneaddata_paired_Abundance.RPKs	0.000295240105189724	5.54310089237809e-05	3.96667424003752e-05	0.000116635867130855	0.000319856713111601	0.00064115390169477	3.49510261761502e-05	0.000603934965557416	0.000596127714133945	5.66697814282555e-05	0.000239796758770811	7.79501536594922e-05	0.000457814345049316	5.33245011858226e-05	0.00031023963562452	0.0033395010601562	2.65778679945822e-05	0.000140092082426273	0.000599472041574161	0.0002997745763346	2.91785775483544e-05	0.000152323123425801	0.000648313061179812	6.64538815145436e-05	9.35196829261271e-05	0.000254181220460781
merged_BioGeo.TL1a_FP_61_merged__kneaddata_paired_Abundance.RPKs	0.000295115496955628	5.48279386324454e-05	3.82943416651799e-05	0.000117592231944048	0.000322150973222924	0.000598134788799107	3.49596438062029e-05	0.000611608132803812	0.000583166670384418	5.66538200285251e-05	0.000212715989407756	6.88374643925262e-05	0.00043592676041614	5.2877131544303e-05	0.000293443126405034	0.00385149314580104	2.69579460180649e-05	0.000158592416608726	0.000598665975320177	0.000299923863021538	2.93843611382913e-05	0.000152974668127149	0.000657428805426243	6.37222731737073e-05	9.73987788739029e-05	0.000244042347858807
merged_BioGeo.TL1a_FP_65_merged__kneaddata_paired_Abundance.RPKs	0.000295041619628164	5.44718899870822e-05	3.74919512240611e-05	0.000118161177800193	0.0003235152863947	0.000539102133709014	3.49750904882921e-05	0.000616181003145442	0.000590523442649367	5.66252205438708e-05	0.000168241081587347	6.08403760304337e-05	0.00043493880000159	5.26127419064826e-05	0.00028037437126864	0.00355573384365102	2.7645851252952e-05	0.000170104317368711	0.000600286092607838	0.000300212636491	2.97549638562509e-05	0.000153361675401026	0.000663813741764785	6.09527260728746e-05	9.97362161162866e-05	0.000226388192743846
merged_BioGeo.TL1a_FP_73.REP1_S3__kneaddata_paired_Abundance.RPKs	0.00029509736873056	5.47404671710154e-05	3.80966716445227e-05	0.000117731707771912	0.000322485469581197	0.00059787300494859	3.49591833266576e-05	0.000612728607671137	0.0005858119851975	5.66546728128053e-05	0.000214121943411896	6.80540355662509e-05	0.000439544743709986	5.28121965938872e-05	0.00029159953698111	0.00374357548142402	2.69375696526202e-05	0.00016137977299639	0.000599228699881261	0.000299987802084534	2.93733475320967e-05	0.000153069583311048	0.000658959989793118	6.34842595210523e-05	9.79697529158403e-05	0.000244578865877238
merged_BioGeo.TL1a_FP_77.REP1_S4__kneaddata_paired_Abundance.RPKs	0.00029505376028319	5.45303247791936e-05	3.76232358695e-05	0.000118067580733298	0.000323290871921142	0.000540275034248672	3.49750904882921e-05	0.000615428310891919	0.000588132775448006	5.66252205438708e-05	0.000168241081587347	6.14208681919347e-05	0.000447441256214963	5.26561472374593e-05	0.000281683860114452	0.00365035164418289	2.7645851252952e-05	0.00016818471720968	0.000597942750737632	0.00029948053795756	2.97549638562509e-05	0.000153298039539114	0.000659519680654527	6.15316646948693e-05	9.93501695041338e-05	0.000226388192743846
merged_BioGeo.TL1a_FP_77_merged__kneaddata_paired_Abundance.RPKs	0.000295066921719486	5.4593706771551e-05	3.77658150118493e-05	0.000117966158124512	0.000323047681911435	0.000541547963480343	3.49750904882921e-05	0.000614612869381143	0.000589508222239869	5.66252205438708e-05	0.000168241081587347	6.20532676354612e-05	0.000437314588405245	5.27032212782628e-05	0.000283106865153375	0.00359573959487452	2.7645851252952e-05	0.000166116065030765	0.000596031814761012	0.000299373569649823	2.97549638562509e-05	0.000153229069593286	0.000658120764078192	6.17707252465362e-05	9.8932518746646e-05	0.000226388192743846
merged_BioGeo.TL1a_FP_85_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000578581786605507	3.49497899550403e-05	0.000644582034564753	0.000597734813959808	5.66720714777e-05	0.000243814855621443	4.70496216872415e-05	0.000362830840273763	5.10066594423874e-05	0.000241192196596989	0.00327892361448453	2.65235623083504e-05	0.00024947596547539	0.000607670623099148	0.000299736325668428	2.91491145933033e-05	0.000155744494200564	0.000692694833511631	5.77604111400191e-05	0.000114668918432259	0.00025565269101579
merged_BioGeo.Vil1.01B.FP07.Rep1_S107__kneaddata_paired_Abundance.RPKs	0.000294768994952586	5.31676431960481e-05	3.46036297198091e-05	0.000120273225211897	0.00032857635364347	0.000668254235735864	3.49295402820431e-05	0.000633208299841536	0.000598178393702273	5.67095955298976e-05	0.000314394919256316	6.03001707474007e-05	0.000344181889857685	5.1642532843282e-05	0.000265823322679766	0.00326231503278719	2.56417898462677e-05	0.000216089749334573	0.000603531076125602	0.000299487258618223	2.86685474151923e-05	0.000154794475134661	0.00067902640540804	6.23644241032409e-05	0.000108604397190642	0.000280364081330721
merged_BioGeo.Vil1.01B.FP11_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000610460326099206	3.49404820981368e-05	0.000644582034564753	0.000602789804073007	5.6689316691366e-05	0.000275142372154426	4.93166481668632e-05	0.00035469184485149	5.10066594423874e-05	0.000243973906633183	0.00309249717488023	2.61164321506442e-05	0.00024947596547539	0.000607670623099148	0.000299851603761392	2.89277409023742e-05	0.000155744494200564	0.000693253833676241	5.86279386660445e-05	0.000114668918432259	0.000266868994096186
merged_BioGeo.Vil1.02B.FP19_merged__kneaddata_paired_Abundance.RPKs	0.000294824831972693	5.34335316505361e-05	3.51858760893643e-05	0.000119839047877837	0.000327536393750564	0.000639796388830792	3.49391145116981e-05	0.000629701362456686	0.000600919225606857	5.66918509137341e-05	0.000279905076731818	6.03436459115717e-05	0.000352283834661039	5.18405452621448e-05	0.000268695261079706	0.00316075857237622	2.60568740253701e-05	0.000206222157726845	0.000602958353539453	0.000299625248050235	2.8895283488278e-05	0.000154500423014175	0.000675845601463147	6.20545503505637e-05	0.000106756992539375	0.000268537396073522
merged_BioGeo.Vil1.02B.FP23_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000664240050465547	3.4925316647871e-05	0.000644582034564753	0.000601981212809397	5.67174251540023e-05	0.000330248161014384	5.31252793299502e-05	0.000341626265611256	5.10066594423874e-05	0.000248541152262197	0.00312190024592788	2.54597185035184e-05	0.00024947596547539	0.000607670623099148	0.00029971442364653	2.85687977218994e-05	0.000155744494200564	0.000692588640761957	6.02381943753237e-05	0.000114668918432259	0.000285662891080365
merged_BioGeo.Vil1.03B.FP31_merged__kneaddata_paired_Abundance.RPKs	0.000294829720305356	5.34568396093897e-05	3.52370782975804e-05	0.000119801076520154	0.000327445432086273	0.000632306378479717	3.49413733011385e-05	0.000629394821637033	0.000599986324567946	5.66876652941799e-05	0.00027206073975956	5.9960807392822e-05	0.000355467183805381	5.18578976886466e-05	0.000268500547063678	0.00319511983719707	2.61552798288985e-05	0.000205369304267122	0.000607670623099148	0.000299693136067697	2.89489016018606e-05	0.000154474694427157	0.00067583478315551	6.18489851309641e-05	0.00010659602146405	0.000265784575942659
merged_BioGeo.Vil1.03B.FP35.REP1_S38__kneaddata_paired_Abundance.RPKs	0.000294755571190186	5.31038161587174e-05	3.44643681381597e-05	0.000120377728846811	0.000328826630506356	0.000550879961820486	3.49630250264376e-05	0.00063405290238652	0.000606088374934313	5.664755855227e-05	0.00020253441280041	5.09334331414807e-05	0.000373647536463589	5.15949824326928e-05	0.000254071985181805	0.00297418644511097	2.71077979183248e-05	0.000218496530906963	0.000604241975778573	0.000299357981823903	2.94652931154926e-05	0.00015486521395394	0.000679330459671964	5.88388051274076e-05	0.000109050920149377	0.000240120937840333
merged_BioGeo.Vil1.04B.FP43.Rep1_S88__kneaddata_paired_Abundance.RPKs	0.000294849801004098	5.35526372674802e-05	3.54477970628147e-05	0.000119645161038267	0.000327071912600976	0.000666071751411598	3.49325342381148e-05	0.000628136396911682	0.000598323404890836	5.67040460536902e-05	0.000303393881224534	6.33609566300326e-05	0.000346525942029186	5.19292083787021e-05	0.000273420146564864	0.00325689594984923	2.57712387375146e-05	0.000201884491791793	0.000602653620840933	0.000299572765528656	2.87393573892105e-05	0.000154369029111004	0.000673879403579099	6.31081160360671e-05	0.000105936059094548	0.000276638206544567
merged_BioGeo.Vil1.04B.FP47_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00058978945741803	3.49464888660581e-05	0.000644582034564753	0.000604949263202198	5.66781870363076e-05	0.000254708321906417	4.78474984687704e-05	0.000359933857815886	5.10066594423874e-05	0.000242176880160772	0.00301474688181773	2.63788169513692e-05	0.00024947596547539	0.000607670623099148	0.000299721649829868	2.90705098589965e-05	0.000155744494200564	0.000692623676704199	5.80980168143745e-05	0.000114668918432259	0.000259602903146058
merged_BioGeo.Vil1.05B.FP55_merged__kneaddata_paired_Abundance.RPKs	0.000294782576150625	5.3232256335024e-05	3.47448070857711e-05	0.000120167544540994	0.00032832324422786	0.000638675543002987	3.49381787826401e-05	0.000632354383721615	0.000598891581233685	5.66935849388427e-05	0.000283187406562313	5.86032624007818e-05	0.000351524077162796	5.16906621160261e-05	0.000264547287272765	0.00323571270039034	2.60161617079026e-05	0.000213668357584976	0.000603154109548386	0.000299579290711294	2.88730856301646e-05	0.000154722924761837	0.000678532676546565	6.16041884659211e-05	0.000108153579790382	0.000269681962603785
merged_BioGeo.Vil1.05B.FP59.REP1_S37__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000556109869391645	3.4956506984367e-05	0.000644582034564753	0.000605917789714197	5.66596294984184e-05	0.000222385299649515	4.54469344277242e-05	0.000368761009261976	5.10066594423874e-05	0.000239194905202427	0.00298024062888839	2.68192905100246e-05	0.00024947596547539	0.000607670623099148	0.000299410876220677	2.93093750434357e-05	0.000155744494200564	0.000691117318508642	5.72712984305194e-05	0.000114668918432259	0.000247708879252824
merged_BioGeo.Vil1.06B.FP67_merged__kneaddata_paired_Abundance.RPKs	0.000294854971638728	5.357731782663e-05	3.55021561526962e-05	0.000119605031223321	0.00032697577059269	0.000608355947301295	3.49489668579709e-05	0.000627812572333552	0.000600653876282168	5.6673596279741e-05	0.000246508722341187	5.90968039729653e-05	0.000360679585125613	5.19475779042058e-05	0.000268776251617584	0.00317051054903886	2.64874349237837e-05	0.000200992023622349	0.000602221749168447	0.000299833296879313	2.91295056203557e-05	0.000154341827490804	0.000674770854698996	6.13294489033743e-05	0.00010576645893728	0.000256634790247746
merged_BioGeo.Vil1.06B.FP71_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000554663046549443	3.49569440807294e-05	0.000644582034564753	0.00060376428334093	5.66588199518974e-05	0.000221025032102642	4.53436106073402e-05	0.000369148547713199	5.10066594423874e-05	0.000239065230056674	0.00305727211912328	2.68385902178771e-05	0.00024947596547539	0.000607670623099148	0.000299973815955614	2.93198183406229e-05	0.000155744494200564	0.000693846586976001	5.69196864698907e-05	0.000114668918432259	0.000247196322414368
merged_BioGeo.Vil1.07B.FP79_merged__kneaddata_paired_Abundance.RPKs	0.000294819989690368	5.34104480835121e-05	3.51351925132724e-05	0.000119876667769407	0.000327626511708074	0.000614810243841837	3.49460729299857e-05	0.000630005091559939	0.000599851676414116	5.66789576384754e-05	0.000256097815531718	5.82354332478113e-05	0.000358204348365632	5.18233590243354e-05	0.000266002452853592	0.00320009679599517	2.63606066954352e-05	0.000207068725841395	0.0006024417813967	0.000299766723057338	2.90606129547168e-05	0.000154525911548288	0.000676856433136773	6.11920626515317e-05	0.000106916568236372	0.000260102789587173
merged_BioGeo.Vil1.07B.FP83_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000602839605266969	3.49426845455642e-05	0.000644582034564753	0.000605750123868415	5.66852356431799e-05	0.000267558287504111	4.87753743113833e-05	0.000356609475608853	5.10066594423874e-05	0.000243314218109812	0.00298619801393264	2.62124887643177e-05	0.00024947596547539	0.000607670623099148	0.000299870801626459	2.89800493277175e-05	0.000155744494200564	0.000693346938351035	5.83963285671966e-05	0.000114668918432259	0.00026419308805213
merged_BioGeo.Vil1.08B.FP92.REP1_S41__kneaddata_paired_Abundance.RPKs	0.000294876388387297	5.36796028469144e-05	3.57277496945595e-05	0.000119438889099088	0.000326577710183384	0.000597721862023177	3.49526840369185e-05	0.000626472210937195	0.000601184232253775	5.66667104446516e-05	0.000234460708301673	5.91013133773009e-05	0.00036375494479854	5.20236972827589e-05	0.000269867922723836	0.00315103627639933	2.66507814651182e-05	0.000197316555749221	0.000601497772253264	0.000299790638344362	2.92181120174793e-05	0.000154229186543578	0.000673096963010171	6.12611573450132e-05	0.000105065438261701	0.000252214579049577
merged_BioGeo.Vil1.08B.FP94.REP1_S42__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00056182282457407	3.49547866103809e-05	0.000644582034564753	0.000606619878351295	5.66628159097872e-05	0.000227779805947275	4.58547566267595e-05	0.000367237643792729	5.10066594423874e-05	0.000239705644846848	0.00295536782190746	2.67433947644455e-05	0.00024947596547539	0.000607670623099148	0.000300002560627603	2.92682885520134e-05	0.000155744494200564	0.00069398602354573	5.71175955454057e-05	0.000114668918432259	0.000249731445606211
merged_BioGeo.Vil1.09B.FP104_merged__kneaddata_paired_Abundance.RPKs	0.000294951468219584	5.40389202086685e-05	3.65241809247226e-05	0.000118857410708564	0.000325184273828842	0.000632876813821316	3.49448167744992e-05	0.000621785047742371	0.000597119477586043	5.66812849695502e-05	0.000260317170861983	6.48892595093926e-05	0.000356790780855491	5.2290964135212e-05	0.000280385662463236	0.00330204297827853	2.63056479841387e-05	0.00018470044333854	0.000601228307105254	0.000299638546656715	2.90307334953646e-05	0.000153834662649943	0.0006672334652602	6.31831812539975e-05	0.000102626503489211	0.000261615417115482
merged_BioGeo.Vil1.09B.FP106_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000539570424204682	3.49615382632529e-05	0.000644582034564753	0.000606993305159734	5.66503117187329e-05	0.000206980563889664	4.42647578245964e-05	0.000373234002630271	5.10066594423874e-05	0.000237704430652262	0.00294218664734603	2.70418559678249e-05	0.00024947596547539	0.000607670623099148	0.00029934193140532	2.9429693124424e-05	0.000155744494200564	0.000690783250719274	5.68107861003255e-05	0.000114668918432259	0.000241841294111649
merged_BioGeo.Vil1.10B.FP116.REP1_S44__kneaddata_paired_Abundance.RPKs	0.000294974436389089	5.41490716135733e-05	3.67695556727346e-05	0.000118679824939054	0.000324758628710983	0.000677473237112676	3.49330929280467e-05	0.000620354798796916	0.000595211576248011	5.67030105449579e-05	0.000301362757552268	6.94112398572572e-05	0.000346742014894493	5.23728554803324e-05	0.000286662396987496	0.00337431780927352	2.57954301359693e-05	0.000180924509798869	0.000601626448575031	0.000299403581087582	2.87525802829983e-05	0.00015371408215427	0.000664549354275765	6.48667887547384e-05	0.00010188617475296	0.000275945712425212
merged_BioGeo.Vil1.10B.FP118.REP1_S45__kneaddata_paired_Abundance.RPKs	0.000294905244409996	5.38175657257075e-05	3.60328216989588e-05	0.000119215228325754	0.000326041786494472	0.000558616085135585	3.49651198463926e-05	0.000624668605028533	0.000610076490275694	5.66436796079835e-05	0.000196351940129358	5.71210887558043e-05	0.000375148836499366	5.21263410659751e-05	0.000269000274310469	0.00283463072955398	2.72008427165858e-05	0.000192418217348237	0.000602858357089344	0.000299500608513839	2.95154880324361e-05	0.000154077490363096	0.000669735563185894	6.05409835555488e-05	0.000104124638244975	0.000237707470576427
merged_BioGeo.Vil1.13B.FP152_merged__kneaddata_paired_Abundance.RPKs	0.000294966505023974	5.41110219539066e-05	3.66847311251961e-05	0.000118741133045567	0.000324905579052472	0.000568215557503236	3.49640544783541e-05	0.000620848499834489	0.000602653736391259	5.66456523016627e-05	0.000199484180371041	6.02779745500106e-05	0.000373643566166993	5.23445698903875e-05	0.000275844303063879	0.00309743396588502	2.7153503109727e-05	0.000182223990827986	0.0006007871029497	0.000299520447523622	2.9489955122736e-05	0.000153755715120761	0.000665645537103356	6.14638941080457e-05	0.000102141518809145	0.000238933361898788
merged_BioGeo.Vil1.13B.FP154.REP1_S47__kneaddata_paired_Abundance.RPKs	0.000294982684787006	5.41886558376763e-05	3.68578735210626e-05	0.000118616083887658	0.000324605841807038	0.000590885761529578	3.49578282630304e-05	0.000619841578734969	0.000598032022473283	5.6657182390308e-05	0.000218286190292025	6.27673261301948e-05	0.000367875294191226	5.24022794035313e-05	0.000279569725173104	0.00326779016038037	2.68776515707118e-05	0.000179578035969923	0.000599905514897957	0.00029991255797043	2.93409490978375e-05	0.000153670791605723	0.000666406130508671	6.21015095455401e-05	0.000101620966657551	0.000246161126911466
merged_BioGeo.Vil1.14B.FP164_merged__kneaddata_paired_Abundance.RPKs	0.000294805709704839	5.33424021272037e-05	3.49859359382255e-05	0.000119987645740223	0.000327892347797322	0.000599059066467509	3.49502016626937e-05	0.000630901235327016	0.000599444455522402	5.66713087963412e-05	0.000242472964977046	5.64766787760305e-05	0.000362082591486708	5.17726922409847e-05	0.000263218650175116	0.00321517568004384	2.65416420623806e-05	0.000209575407764621	0.000603438459748895	0.000299743785645385	2.91589252592536e-05	0.00015460109119354	0.000677729071031553	6.05903213460483e-05	0.000107387861606281	0.000255162162096151
merged_BioGeo.Vil1.14B.FP166_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000594067766605182	3.49452370571136e-05	0.000644582034564753	0.000606804484447472	5.66805062846429e-05	0.000258901620187287	4.81518262050867e-05	0.000358838290260056	5.10066594423874e-05	0.000242550819524991	0.00294884744034389	2.63240297130644e-05	0.00024947596547539	0.000607670623099148	0.000299308160697016	2.90407288689837e-05	0.000155744494200564	0.000690619632281945	5.8452195422825e-05	0.000114668918432259	0.00026110883337513
